learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
206000.0,21.260585487,2.2797329129683835E-6,206000.0,86.5,72.9976237908936,83.49633251833741,72.27926078028747,206000.0,414880.0
207000.0,21.358177892,2.2902074816634204E-6,207000.0,84.0,68.00460733654353,79.43444730077121,68.0,207000.0,414880.0
208000.0,21.455842793,2.3006898313362097E-6,208000.0,86.2,72.44761052900589,83.21167883211677,71.36929460580913,208000.0,414880.0
209000.0,21.558359386,2.311692911911585E-6,209000.0,86.9,73.80062878490916,83.625,73.48178137651821,209000.0,414880.0
210000.0,21.655385216,2.32210667025198E-6,210000.0,88.2,76.40226538252328,86.15023474178403,76.30522088353415,210000.0,414880.0
211000.0,21.753290789,2.3326148511910137E-6,211000.0,84.89999999999999,69.81521313258118,81.125,69.30894308943088,211000.0,414880.0
212000.0,21.85115837,2.343118954458082E-6,212000.0,84.5,69.00545503991296,80.72139303482587,69.06187624750498,212000.0,414880.0
213000.0,21.94684641,2.3533891281285992E-6,213000.0,86.5,72.98162750670456,83.45588235294117,72.83702213279678,213000.0,414880.0
214000.0,22.049915471,2.3644515049577946E-6,214000.0,87.2,74.35126740807534,84.54106280193236,73.38877338877339,214000.0,414880.0
215000.0,22.149136616,2.3751008859142607E-6,215000.0,87.6,75.19077096679965,84.98789346246973,75.0503018108652,215000.0,414880.0
216000.0,22.246337436,2.3855334258880826E-6,216000.0,85.9,71.8011279548818,82.375,71.39959432048681,216000.0,414880.0
217000.0,22.343852043,2.395999644543018E-6,217000.0,87.5,74.93020569264833,84.86682808716706,74.22680412371135,217000.0,414880.0
218000.0,22.441330087,2.4064619389002054E-6,218000.0,86.5,73.01165896332785,83.75451263537906,73.21428571428571,218000.0,414880.0
219000.0,22.537427466,2.4167760468243672E-6,219000.0,87.7,75.40786948176583,85.16284680337756,74.79508196721312,219000.0,414880.0
220000.0,22.635355255,2.427286612201187E-6,220000.0,86.6,73.20428731402974,83.99044205495818,72.98387096774194,220000.0,414880.0
221000.0,22.737336968,2.4382322842384326E-6,221000.0,86.5,73.03236116660008,83.51648351648352,73.1610337972167,221000.0,414880.0
222000.0,22.83383643,2.4485895476315533E-6,222000.0,85.5,71.02155995939022,81.875,70.64777327935222,222000.0,414880.0
223000.0,22.932154684,2.459142021520265E-6,223000.0,82.6,65.21836470343658,78.54500616522812,64.5621181262729,223000.0,414880.0
224000.0,23.034945178,2.4701744998222373E-6,224000.0,86.7,73.39489181922929,84.03361344537815,72.96747967479675,224000.0,414880.0
225000.0,23.133274591,2.4807281714036595E-6,225000.0,86.4,72.79564730356857,83.49514563106794,72.46963562753037,225000.0,414880.0
226000.0,23.231619563,2.4912835129287044E-6,226000.0,87.3,74.59451241468157,85.02358490566037,74.39516129032258,226000.0,414880.0
227000.0,23.331628612,2.5020174594266495E-6,227000.0,85.8,71.60352116337575,82.5338253382534,71.4859437751004,227000.0,414880.0
228000.0,23.428657987,2.512431598251018E-6,228000.0,87.3,74.57803542260513,84.86293206197854,74.13441955193483,228000.0,414880.0
229000.0,23.526047561,2.522884397144983E-6,229000.0,87.3,74.58881908039537,84.80861244019138,74.34343434343434,229000.0,414880.0
230000.0,23.623813116,2.5333775499867014E-6,230000.0,86.2,72.42790296220225,83.17073170731706,71.77914110429448,230000.0,414880.0
231000.0,23.724325171,2.5441654839942383E-6,231000.0,86.9,73.79433957734871,84.06326034063261,73.85229540918164,231000.0,414880.0
232000.0,23.822046489,2.5546538888896864E-6,232000.0,84.39999999999999,68.8104796788279,80.64516129032256,68.67469879518072,232000.0,414880.0
233000.0,23.919877905,2.565154110576248E-6,233000.0,86.2,72.40253896641508,82.85714285714288,71.95121951219512,233000.0,414880.0
234000.0,24.025205191,2.5764588621362574E-6,234000.0,85.8,71.67251835301627,82.7460510328068,70.41666666666666,234000.0,414880.0
235000.0,24.122889786,2.5869433255611967E-6,235000.0,89.60000000000001,79.21994884910487,87.87878787878788,78.68852459016394,235000.0,414880.0
236000.0,24.219544938,2.5973172991235167E-6,236000.0,85.8,71.6,82.1608040201005,72.31968810916179,236000.0,414880.0
237000.0,24.32019963,2.608120542324991E-6,237000.0,85.7,71.41189265265649,82.64563106796116,70.45454545454545,237000.0,414880.0
238000.0,24.417961689,2.6186133199418942E-6,238000.0,86.5,72.99870393778902,83.49633251833741,72.83702213279678,238000.0,414880.0
239000.0,24.516219907,2.6291593501815724E-6,239000.0,86.1,72.19443888777755,83.04878048780488,71.69042769857434,239000.0,414880.0
240000.0,24.615128276,2.6397751609673046E-6,240000.0,86.2,72.3681681296854,83.252427184466,71.1297071129707,240000.0,414880.0
241000.0,24.713047319,2.6502847876381074E-6,241000.0,87.0,73.99843990639438,84.02948402948401,73.79032258064517,241000.0,414880.0
242000.0,24.810998544,2.6607978683950116E-6,242000.0,85.3,70.62185733814043,81.94103194103194,70.6,242000.0,414880.0
243000.0,24.908522254,2.671265064072686E-6,243000.0,86.2,72.38729815715229,83.29297820823243,72.83464566929133,243000.0,414880.0
244000.0,25.010712472,2.6822331149000203E-6,244000.0,85.6,71.20449209923252,82.52427184466018,71.08433734939759,244000.0,414880.0
245000.0,25.111084422,2.693006011472554E-6,245000.0,84.6,69.19507121139382,80.82191780821918,68.44262295081967,245000.0,414880.0
246000.0,25.208443536,2.7034555411022513E-6,246000.0,86.6,73.19195758727618,83.47718865598029,72.92929292929293,246000.0,414880.0
247000.0,25.305915233,2.713917154237498E-6,247000.0,85.9,71.79052161526272,82.63546798029556,69.87179487179486,247000.0,414880.0
248000.0,25.403295901,2.7243689972526854E-6,248000.0,87.3,74.60142232035007,84.54987834549878,73.70600414078675,248000.0,414880.0
249000.0,25.498493707,2.7345865542292124E-6,249000.0,84.5,68.86174615291895,80.37974683544303,67.16101694915253,249000.0,414880.0
250000.0,25.596348181,2.745089250725212E-6,250000.0,86.4,72.78083770974766,83.37408312958433,72.35772357723576,250000.0,414880.0
251000.0,25.695396295,2.755720060307237E-6,251000.0,84.89999999999999,69.76662235107558,81.03015075376884,69.05737704918032,251000.0,414880.0
252000.0,25.790490339,2.765926480533963E-6,252000.0,85.2,70.44787444340169,81.90709046454766,69.42148760330578,252000.0,414880.0
253000.0,25.888107466,2.7764037026351467E-6,253000.0,86.0,72.0040314194756,82.88508557457212,71.8875502008032,253000.0,414880.0
254000.0,25.992116049,2.7875669181282677E-6,254000.0,87.9,75.80290365156182,85.56085918854414,75.15400410677618,254000.0,414880.0
255000.0,26.087738056,2.797830004493224E-6,255000.0,86.1,72.19265886193955,83.13106796116504,72.2,255000.0,414880.0
256000.0,26.185146549,2.8082848339587805E-6,256000.0,87.0,73.99001216467124,84.375,73.94789579158316,256000.0,414880.0
257000.0,26.285272037,2.8190312778258015E-6,257000.0,85.7,71.41646411666879,82.43243243243244,70.81632653061224,257000.0,414880.0
258000.0,26.383475846,2.8295714683609646E-6,258000.0,85.8,71.61351196830307,82.85024154589371,70.60041407867494,258000.0,414880.0
259000.0,26.478757874,2.839798064863924E-6,259000.0,85.2,70.37973974198351,81.360201511335,70.45908183632734,259000.0,414880.0
260000.0,26.576741756,2.850314650688563E-6,260000.0,83.7,67.39999999999999,79.57393483709274,67.33466933867734,260000.0,414880.0
261000.0,26.674258465,2.8607810949506387E-6,261000.0,85.0,70.01918771985929,81.06060606060606,68.35443037974683,261000.0,414880.0
262000.0,26.770304718,2.8710897155338633E-6,262000.0,85.2,70.3979870631203,81.59203980099501,69.97971602434076,262000.0,414880.0
263000.0,26.868641819,2.8816442122664244E-6,263000.0,86.9,73.8,84.10194174757282,72.98969072164948,263000.0,414880.0
264000.0,26.976004755,2.893167449637538E-6,264000.0,85.6,71.20932817767043,82.374541003672,70.61224489795917,264000.0,414880.0
265000.0,27.072173239,2.9034891892437662E-6,265000.0,87.2,74.4098266265754,84.4848484848485,73.44398340248962,265000.0,414880.0
266000.0,27.16965264,2.913951629247428E-6,266000.0,85.2,70.39751339112486,81.8181818181818,69.85743380855396,266000.0,414880.0
267000.0,27.267100713,2.9244107068245967E-6,267000.0,85.6,71.17405665098589,82.26600985221674,71.14228456913827,267000.0,414880.0
268000.0,27.367732584,2.9352115006537846E-6,268000.0,87.7,75.38995910331415,85.42654028436019,75.30120481927712,268000.0,414880.0
269000.0,27.46687689,2.945852634499382E-6,269000.0,86.3,72.57081534752977,83.08641975308642,72.21095334685597,269000.0,414880.0
270000.0,27.568861401,2.956798606845276E-6,270000.0,84.8,69.61021096911438,81.28078817733989,69.7211155378486,270000.0,414880.0
271000.0,27.666515568,2.9672798044404994E-6,271000.0,86.3,72.60591712190167,83.16953316953317,72.70916334661355,271000.0,414880.0
272000.0,27.764384212,2.977784021799095E-6,272000.0,85.5,70.98653775351764,82.14285714285714,71.56862745098039,272000.0,414880.0
273000.0,27.861560365,2.988213914269907E-6,273000.0,85.2,70.40473524236121,81.68316831683167,70.45908183632734,273000.0,414880.0
274000.0,27.965124735,2.9993294524915874E-6,274000.0,85.9,71.7853283707528,82.80487804878048,70.92783505154638,274000.0,414880.0
275000.0,28.071338366,3.0107293352412625E-6,275000.0,86.1,72.1982206861239,82.79702970297029,72.03219315895372,275000.0,414880.0
276000.0,28.171991258,3.021532385249182E-6,276000.0,86.5,73.00280770799837,83.57664233576642,72.94589178356713,276000.0,414880.0
277000.0,28.271251195,3.032185929741415E-6,277000.0,87.0,73.99719169670324,84.06862745098039,73.8430583501006,277000.0,414880.0
278000.0,28.367400416,3.042505601854617E-6,278000.0,87.5,74.99519907822302,85.0835322195704,75.53816046966732,278000.0,414880.0
279000.0,28.465204042,3.053002840847351E-6,279000.0,85.7,71.40480399292917,82.2139303482587,70.69672131147541,279000.0,414880.0
280000.0,28.563751304,3.0635798941080716E-6,280000.0,86.4,72.79869433732819,82.97872340425533,72.8,280000.0,414880.0
281000.0,28.665940446,3.074547829448592E-6,281000.0,87.7,75.40157429924486,85.05467800729039,75.30120481927712,281000.0,414880.0
282000.0,28.771683436,3.085897198416122E-6,282000.0,86.2,72.3937057649144,83.12958435207823,71.60493827160494,282000.0,414880.0
283000.0,28.890567743,3.098657021687547E-6,283000.0,89.4,78.78939469734868,87.64568764568764,78.58585858585859,283000.0,414880.0
284000.0,28.999164911,3.1103127288740077E-6,284000.0,84.5,68.99181383885346,80.17902813299233,68.43177189409369,284000.0,414880.0
285000.0,29.096888509,3.1208013784812917E-6,285000.0,85.5,70.97329543179724,82.23039215686273,70.76612903225806,285000.0,414880.0
286000.0,29.19316808,3.1311350410277593E-6,286000.0,87.2,74.37488738964186,84.97652582159624,74.0365111561866,286000.0,414880.0
287000.0,29.293636217,3.141918261327217E-6,287000.0,83.7,67.40443299711238,78.94056847545218,66.66666666666666,287000.0,414880.0
288000.0,29.395296259,3.1528294084955783E-6,288000.0,86.9,73.80523895220956,84.47867298578198,73.26530612244898,288000.0,414880.0
289000.0,29.4925743,3.1632702365802344E-6,289000.0,87.2,74.38032408890027,84.688995215311,74.24547283702213,289000.0,414880.0
290000.0,29.590597319,3.173791022969405E-6,290000.0,86.0,72.01253838280451,83.00970873786406,72.11155378486056,290000.0,414880.0
291000.0,29.687888188,3.1842332278801285E-6,291000.0,84.39999999999999,68.80399308888462,80.35264483627203,67.90123456790123,291000.0,414880.0
292000.0,29.783380533,3.1944823976546888E-6,292000.0,86.1,72.16994353902214,82.92383292383292,71.16182572614107,292000.0,414880.0
293000.0,29.883486593,3.205226756319274E-6,293000.0,87.1,74.20495264909137,84.42028985507247,74.04426559356136,293000.0,414880.0
294000.0,29.986262511,3.2162576701827706E-6,294000.0,85.8,71.57270980140935,82.29426433915211,71.31313131313131,294000.0,414880.0
295000.0,30.082703697,3.226608678827222E-6,295000.0,86.0,72.04751921733053,82.88508557457212,72.38658777120315,295000.0,414880.0
296000.0,30.18113711,3.2371735127029265E-6,296000.0,87.7,75.4108192395346,85.18072289156626,75.0,296000.0,414880.0
297000.0,30.279532584,3.2477342745951426E-6,297000.0,86.9,73.79245222624115,83.86699507389163,73.95626242544732,297000.0,414880.0
298000.0,30.382093763,3.258742140574872E-6,298000.0,86.4,72.8334691659875,83.29238329238328,72.52525252525253,298000.0,414880.0
299000.0,30.485963566,3.2698904608449123E-6,299000.0,86.8,73.60116154889185,83.78378378378378,73.27935222672065,299000.0,414880.0
300000.0,30.585446048,3.2805678910369625E-6,300000.0,85.1,70.18377997630711,81.6953316953317,69.59183673469387,300000.0,414880.0
301000.0,30.685175502,3.2912718286726988E-6,301000.0,83.1,66.23376623376623,78.66161616161615,66.53465346534652,301000.0,414880.0
302000.0,30.781718133,3.301633725383914E-6,302000.0,86.3,72.61205069769301,83.27228327228326,72.21095334685597,302000.0,414880.0
303000.0,30.88050953,3.3122369815938125E-6,303000.0,85.5,71.0006959832964,82.20858895705521,70.88353413654617,303000.0,414880.0
304000.0,30.985228858,3.3234764811720237E-6,304000.0,86.4,72.72395438482488,83.41463414634146,71.60751565762004,304000.0,414880.0
305000.0,31.102097099,3.3360199205782217E-6,305000.0,85.0,69.95433058248537,81.70731707317071,69.45010183299388,305000.0,414880.0
306000.0,31.208180565,3.3474058327506354E-6,306000.0,85.7,71.40686235303527,82.25806451612904,72.34042553191489,306000.0,414880.0
307000.0,31.305881661,3.357892067223824E-6,307000.0,85.9,71.79864633502407,82.80487804878048,70.3157894736842,307000.0,414880.0
308000.0,31.409335635,3.3689957566701243E-6,308000.0,86.3,72.64267742321977,83.25183374083129,71.75257731958763,308000.0,414880.0
309000.0,31.507903752,3.3795750482928374E-6,309000.0,85.39999999999999,70.821008873611,82.38841978287093,70.20408163265306,309000.0,414880.0
310000.0,31.607450989,3.3902594286230242E-6,310000.0,85.9,71.8135295058372,82.8258221680877,71.34146341463415,310000.0,414880.0
311000.0,31.730187356,3.403432692541674E-6,311000.0,86.1,72.1913236929922,83.15151515151516,71.57464212678937,311000.0,414880.0
312000.0,31.831268699,3.414281728089472E-6,312000.0,87.7,75.43439185140804,85.1985559566787,74.84662576687117,312000.0,414880.0
313000.0,31.940755217,3.426032888991505E-6,313000.0,86.5,73.0161902858285,83.49633251833741,72.67206477732793,313000.0,414880.0
314000.0,32.048719578,3.4376206771591425E-6,314000.0,87.9,75.81219065590943,85.66350710900474,75.35641547861506,314000.0,414880.0
315000.0,32.161866529,3.4497647114298777E-6,315000.0,84.2,68.38317985168109,80.05050505050505,67.88617886178862,315000.0,414880.0
316000.0,32.265854206,3.4609256830871888E-6,316000.0,85.1,70.19999999999999,81.65024630541872,69.95967741935483,316000.0,414880.0
317000.0,32.363449167,3.4714005261170734E-6,317000.0,85.3,70.6018814795853,82.02933985330073,70.18255578093306,317000.0,414880.0
318000.0,32.461143398,3.4818860237715097E-6,318000.0,89.0,78.0,87.14953271028037,77.82258064516128,318000.0,414880.0
319000.0,32.557382148,3.4922153050101417E-6,319000.0,86.0,72.01399300349824,82.75862068965516,70.83333333333333,319000.0,414880.0
320000.0,32.656377748,3.5028404782775327E-6,320000.0,85.5,70.97561952039713,82.14285714285714,71.11553784860557,320000.0,414880.0
321000.0,32.752770305,3.51318626758344E-6,321000.0,85.9,71.80473680421689,82.5925925925926,71.57258064516128,321000.0,414880.0
322000.0,32.852637863,3.5239050278873445E-6,322000.0,87.3,74.58719194474016,84.66183574879227,74.02862985685071,322000.0,414880.0
323000.0,32.954962974,3.534887556747011E-6,323000.0,87.5,75.00539883385188,85.01199040767386,75.0996015936255,323000.0,414880.0
324000.0,33.053699822,3.545484958226229E-6,324000.0,87.3,74.5908527069745,84.69879518072288,74.2393509127789,324000.0,414880.0
325000.0,33.149987595,3.555819501091328E-6,325000.0,85.2,70.45294831661661,81.63771712158807,69.0376569037657,325000.0,414880.0
326000.0,33.249394907,3.566488863305867E-6,326000.0,88.0,76.00470307819668,85.40145985401459,75.65922920892496,326000.0,414880.0
327000.0,33.356554236,3.5779902475880206E-6,327000.0,87.0,74.00093596630522,84.10757946210268,73.46938775510205,327000.0,414880.0
328000.0,33.468322729,3.5899863323024944E-6,328000.0,85.5,71.00185588122359,81.78391959798995,70.70707070707071,328000.0,414880.0
329000.0,33.571169756,3.6010248782773763E-6,329000.0,85.5,71.02920256381566,82.36009732360097,70.10309278350515,329000.0,414880.0
330000.0,33.66818833,3.611437857833086E-6,330000.0,86.1,72.21333759795297,83.13106796116504,71.57464212678937,330000.0,414880.0
331000.0,33.769563164,3.6223183936973365E-6,331000.0,89.2,78.40129592224466,87.44186046511628,78.18181818181819,331000.0,414880.0
332000.0,33.870428897,3.6331442878771524E-6,332000.0,86.9,73.8,84.29256594724221,73.85229540918164,332000.0,414880.0
333000.0,33.968822552,3.6437048545365483E-6,333000.0,86.3,72.64551785828382,83.57314148681056,71.86858316221766,333000.0,414880.0
334000.0,34.070200672,3.654585743086366E-6,334000.0,87.7,75.39763817326464,85.10895883777239,74.74332648870636,334000.0,414880.0
335000.0,34.170543953,3.6653555626222194E-6,335000.0,87.3,74.61847774819931,84.53105968331303,73.97540983606558,335000.0,414880.0
336000.0,34.267492345,3.675761009561224E-6,336000.0,86.0,72.0021278382843,82.92682926829266,72.44094488188976,336000.0,414880.0
337000.0,34.366910622,3.6864315486465014E-6,337000.0,87.0,74.01247401247402,84.28053204353084,73.14049586776859,337000.0,414880.0
338000.0,34.465192097,3.6969800750542382E-6,338000.0,85.7,71.349345643097,82.34567901234567,71.57057654075545,338000.0,414880.0
339000.0,34.56152754,3.707319734328649E-6,339000.0,84.2,68.41364530522813,80.0,67.88617886178862,339000.0,414880.0
340000.0,34.665697808,3.7185003034328372E-6,340000.0,86.6,73.2513573938039,83.73786407766988,72.31404958677685,340000.0,414880.0
341000.0,34.764414974,3.729095592447862E-6,341000.0,86.7,73.41850072349645,83.81995133819952,73.07692307692307,341000.0,414880.0
342000.0,34.861771266,3.7395448191929973E-6,342000.0,87.5,74.98919533238359,85.01199040767386,74.8995983935743,342000.0,414880.0
343000.0,34.963963931,3.7505131326562364E-6,343000.0,86.4,72.79651795429814,83.53510895883775,72.1311475409836,343000.0,414880.0
344000.0,35.065613797,3.7614231876370345E-6,344000.0,87.3,74.57253834140872,84.69879518072288,73.48643006263048,344000.0,414880.0
345000.0,35.16170345,3.7717364663315268E-6,345000.0,87.5,75.02098237480517,84.71882640586797,74.69635627530364,345000.0,414880.0
346000.0,35.264409968,3.7827599315101853E-6,346000.0,88.2,76.37883543655116,85.88516746411483,76.4,346000.0,414880.0
347000.0,35.363713985,3.793418207097918E-6,347000.0,85.3,70.61481013569161,81.8069306930693,70.1219512195122,347000.0,414880.0
348000.0,35.462997092,3.8040742384205214E-6,348000.0,86.9,73.76137674657095,84.34886499402629,73.48178137651821,348000.0,414880.0
349000.0,35.566155682,3.815146224375148E-6,349000.0,86.9,73.79559766040695,84.27370948379351,73.8,349000.0,414880.0
350000.0,35.66282443,3.825521657192786E-6,350000.0,84.3,68.58617791828404,80.4726368159204,68.28282828282828,350000.0,414880.0
351000.0,35.761596132,3.8361227995432046E-6,351000.0,87.5,75.0,85.18957345971565,75.0499001996008,351000.0,414880.0
352000.0,35.866006759,3.847329166319424E-6,352000.0,85.6,71.15673510265398,82.13399503722083,70.0,352000.0,414880.0
353000.0,35.980131552,3.859578152130209E-6,353000.0,86.0,71.9771333408061,82.8009828009828,71.65991902834008,353000.0,414880.0
354000.0,36.085897422,3.870929976802481E-6,354000.0,87.1,74.20557159653515,84.28745432399512,73.34710743801652,354000.0,414880.0
355000.0,36.185320142,3.88160099275385E-6,355000.0,85.8,71.6045432730763,82.13836477987422,70.72164948453607,355000.0,414880.0
356000.0,36.292213324,3.8930738115443085E-6,356000.0,86.6,73.16393232504485,83.69829683698296,72.81947261663286,356000.0,414880.0
357000.0,36.393406587,3.90393485943803E-6,357000.0,86.2,72.38972897918026,83.02583025830259,72.17741935483872,357000.0,414880.0
358000.0,36.491941201,3.914510555192038E-6,358000.0,84.1,68.23760667369834,79.82233502538071,68.13627254509016,358000.0,414880.0
359000.0,36.591132486,3.925156731282088E-6,359000.0,85.1,70.1785285405492,81.5365551425031,70.02012072434607,359000.0,414880.0
360000.0,36.697378105,3.936560047295893E-6,360000.0,86.9,73.8062864912421,84.21686746987952,73.26530612244898,360000.0,414880.0
361000.0,36.800970562,3.9476786000883385E-6,361000.0,86.6,73.21285782824243,83.97129186602871,72.8744939271255,361000.0,414880.0
362000.0,36.902233229,3.9585470970962165E-6,362000.0,87.5,74.99399855965432,85.18957345971565,74.48979591836735,362000.0,414880.0
363000.0,37.006181751,3.96970386625706E-6,363000.0,86.5,73.00539892021595,83.25062034739454,72.10743801652893,363000.0,414880.0
364000.0,37.120814377,3.982007357658153E-6,364000.0,86.7,73.385095653566,83.81995133819952,73.34669338677354,364000.0,414880.0
365000.0,37.226663905,3.993368161322877E-6,365000.0,84.39999999999999,68.82705811355743,80.74074074074072,68.92430278884461,365000.0,414880.0
366000.0,37.336278885,4.005133110019603E-6,366000.0,86.2,72.40309085382437,82.87841191066995,72.17741935483872,366000.0,414880.0
367000.0,37.439270502,4.016187174803429E-6,367000.0,85.1,70.17828979497072,81.28140703517587,69.34156378600822,367000.0,414880.0
368000.0,37.540821607,4.02708662979052E-6,368000.0,86.2,72.37292546695761,83.29297820823243,72.00811359026369,368000.0,414880.0
369000.0,37.66240993,4.04013667443055E-6,369000.0,89.0,77.98899449724863,86.99763593380615,77.77777777777779,369000.0,414880.0
370000.0,37.77716647,4.05245346549062E-6,370000.0,83.7,67.38486657809223,79.67581047381546,67.07070707070706,370000.0,414880.0
371000.0,37.884901782,4.0640166698857286E-6,371000.0,84.7,69.40024479804161,80.92269326683291,69.21529175050301,371000.0,414880.0
372000.0,37.997181248,4.076067597205934E-6,372000.0,84.89999999999999,69.80845363298276,81.35802469135803,68.73706004140786,372000.0,414880.0
373000.0,38.113180599,4.088517778863299E-6,373000.0,84.0,68.05213890930003,79.59183673469387,67.21311475409836,373000.0,414880.0
374000.0,38.215760971,4.099527704822972E-6,374000.0,86.2,72.40971178145293,83.37349397590361,72.23340040241449,374000.0,414880.0
375000.0,38.314503098,4.110125672895955E-6,375000.0,86.0,72.02014549524343,83.09178743961351,72.05588822355288,375000.0,414880.0
376000.0,38.417501749,4.121180492637262E-6,376000.0,88.2,76.40160469088102,85.8173076923077,75.6701030927835,376000.0,414880.0
377000.0,38.514626668,4.1316048861755236E-6,377000.0,86.8,73.6026397360264,84.24821002386635,73.00613496932516,377000.0,414880.0
378000.0,38.616389383,4.142527053211585E-6,378000.0,85.8,71.60636017532073,82.33830845771143,71.25506072874494,378000.0,414880.0
379000.0,38.716834771,4.1533078318664984E-6,379000.0,86.1,72.19955519288308,83.13106796116504,71.86234817813765,379000.0,414880.0
380000.0,38.825508344,4.164971739582715E-6,380000.0,87.8,75.60965857520422,85.44152744630071,74.58333333333333,380000.0,414880.0
381000.0,38.930340421,4.176223340483214E-6,381000.0,85.0,69.97694229168,80.51948051948051,70.05988023952095,381000.0,414880.0
382000.0,39.027946179,4.186699342352439E-6,382000.0,85.0,70.05450080852847,81.88405797101449,69.38775510204081,382000.0,414880.0
383000.0,39.135243447,4.198215531593351E-6,383000.0,85.1,70.22001215183397,81.60493827160494,69.52965235173824,383000.0,414880.0
384000.0,39.239913854,4.20944978049273E-6,384000.0,85.7,71.39519439265797,82.34567901234567,71.45708582834331,384000.0,414880.0
385000.0,39.33529431,4.219686941248589E-6,385000.0,82.3,64.62801461242694,76.64907651715039,64.38631790744466,385000.0,414880.0
386000.0,39.443185149,4.231266838318148E-6,386000.0,86.6,73.17972387124667,83.89423076923077,73.57001972386587,386000.0,414880.0
387000.0,39.55712513,4.243495988302675E-6,387000.0,83.7,67.31764045394392,79.41919191919192,65.97077244258872,387000.0,414880.0
388000.0,39.655473812,4.254051728021102E-6,388000.0,85.6,71.26838125261877,82.13399503722083,70.73170731707317,388000.0,414880.0
389000.0,39.755444099,4.264781514203173E-6,389000.0,87.5,75.02417659705405,85.18957345971565,74.43762781186093,389000.0,414880.0
390000.0,39.855984491,4.275572489613912E-6,390000.0,87.1,74.23504034513061,84.4578313253012,73.2919254658385,390000.0,414880.0
391000.0,39.955496751,4.286253115871339E-6,391000.0,85.2,70.41905013171518,81.52309612983771,68.97274633123689,391000.0,414880.0
392000.0,40.057863811,4.297240147106802E-6,392000.0,86.3,72.59451890378075,83.51383874849579,72.6,392000.0,414880.0
393000.0,40.157798796,4.307966144333942E-6,393000.0,84.1,68.10533663914498,80.56234718826406,67.0807453416149,393000.0,414880.0
394000.0,40.256748219,4.318586361435342E-6,394000.0,87.1,74.17438098593804,84.64285714285714,73.61963190184049,394000.0,414880.0
395000.0,40.354677208,4.329097055607865E-6,395000.0,87.0,73.99219765929779,84.22330097087377,73.5234215885947,395000.0,414880.0
396000.0,40.454539543,4.339815255328471E-6,396000.0,86.5,72.98530400537892,83.57664233576642,72.5609756097561,396000.0,414880.0
397000.0,40.558539011,4.350977492510896E-6,397000.0,88.2,76.41254852418513,85.98574821852732,76.35270541082164,397000.0,414880.0
398000.0,40.675332449,4.363512903329602E-6,398000.0,85.5,70.98258955373224,82.00992555831266,69.3446088794926,398000.0,414880.0
399000.0,40.77327813,4.3740357272063885E-6,399000.0,85.0,70.03870998669719,81.48148148148147,69.19917864476386,399000.0,415288.0
400000.0,40.872904214,4.384739085687973E-6,400000.0,84.6,69.23433448271727,79.71014492753623,67.57894736842105,400000.0,415288.0
401000.0,40.982946953,4.396561560651582E-6,401000.0,84.1,68.36777730915225,78.99603698811096,67.0807453416149,401000.0,415288.0
402000.0,41.082306752,4.407236310723612E-6,402000.0,86.4,72.8,83.5946924004825,72.24489795918367,402000.0,415288.0
403000.0,41.187609283,4.418538405335593E-6,403000.0,87.1,74.22495024815979,84.13284132841329,73.5655737704918,403000.0,414880.0
404000.0,41.28650104,4.429152433159474E-6,404000.0,88.0,76.01487078011633,85.73127229488703,75.7085020242915,404000.0,414880.0
405000.0,41.381776322,4.4393783056159215E-6,405000.0,85.39999999999999,70.76070238400409,81.51898734177216,70.32520325203252,405000.0,414880.0
406000.0,41.47987456,4.449907165241761E-6,406000.0,86.4,72.82228572570492,83.33333333333331,72.69076305220882,406000.0,414880.0
407000.0,41.578062515,4.460445654171025E-6,407000.0,87.0,73.9969836501034,84.29951690821255,73.89558232931726,407000.0,414880.0
408000.0,41.676895854,4.471053412005411E-6,408000.0,88.4,76.77882228592476,86.44859813084112,76.51821862348179,408000.0,414880.0
409000.0,41.774909973,4.481573243159783E-6,409000.0,86.7,73.39638190793949,83.66093366093365,73.558648111332,409000.0,414880.0
410000.0,41.875286432,4.492346623682171E-6,410000.0,87.2,74.38862855107668,84.42822384428223,74.19354838709677,410000.0,414880.0
411000.0,41.973477253,4.5028854202185054E-6,411000.0,86.0,71.95872324061017,82.92682926829266,71.37014314928425,411000.0,414880.0
412000.0,42.070597936,4.513309359107934E-6,412000.0,87.1,74.26649537594855,84.4951923076923,73.34710743801652,412000.0,414880.0
413000.0,42.168535795,4.523821005295364E-6,413000.0,87.3,74.55603282472111,84.35960591133005,74.85148514851485,413000.0,414880.0
414000.0,42.266510455,4.5343366013250235E-6,414000.0,86.1,72.17662836782898,83.04878048780488,71.74796747967478,414000.0,414880.0
415000.0,42.369831639,4.545426038453461E-6,415000.0,89.60000000000001,79.16123990622559,87.61904761904762,78.55670103092784,415000.0,414880.0
416000.0,42.468080356,4.555971048953159E-6,416000.0,86.0,72.01880336413929,83.05084745762711,72.54901960784314,416000.0,414880.0
417000.0,42.566076426,4.566488942912823E-6,417000.0,87.9,75.8027100964692,85.38647342995169,75.65392354124748,417000.0,414880.0
418000.0,42.663686522,4.576965410378515E-6,418000.0,85.1,70.16563080668931,81.28140703517587,69.34156378600822,418000.0,414880.0
