learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
293000.0,74.67970958,1.2702123549611386E-5,293000.0,64.7,29.400000000000006,64.7,29.400000000000006,293000.0,657912.0
294000.0,75.056668911,1.2766282896608523E-5,294000.0,62.8,25.6,62.8,25.6,294000.0,657912.0
295000.0,75.349925352,1.281619581879923E-5,295000.0,63.1,26.200000000000003,63.1,26.200000000000003,295000.0,657912.0
296000.0,75.654178824,1.2867980461013409E-5,296000.0,61.6,23.2,61.6,23.2,296000.0,657912.0
297000.0,75.885695074,1.2907385060389743E-5,297000.0,63.3,26.6,63.3,26.6,297000.0,657912.0
298000.0,76.11981472,1.2947232763765895E-5,298000.0,63.3,26.6,63.3,26.6,298000.0,657912.0
299000.0,76.353251293,1.2986964206543019E-5,299000.0,61.7,23.4,61.7,23.4,299000.0,657912.0
300000.0,76.609721389,1.303061600802516E-5,300000.0,60.8,21.599999999999998,60.8,21.599999999999998,300000.0,657912.0
301000.0,76.998320818,1.3096756526531385E-5,301000.0,59.8,19.599999999999994,59.8,19.599999999999994,301000.0,657912.0
302000.0,77.330464655,1.3153288173153611E-5,302000.0,60.8,21.599999999999998,60.8,21.599999999999998,302000.0,657912.0
303000.0,77.578737321,1.3195544753155335E-5,303000.0,62.3,24.6,62.3,24.6,303000.0,657912.0
304000.0,77.847167965,1.3241232267475177E-5,304000.0,61.9,23.799999999999997,61.9,23.799999999999997,304000.0,657912.0
305000.0,78.17532404,1.3297085187813533E-5,305000.0,62.9,25.8,62.9,25.8,305000.0,657912.0
306000.0,78.474442841,1.3347995897188509E-5,306000.0,65.5,31.000000000000007,65.5,31.000000000000007,306000.0,657912.0
307000.0,78.817706821,1.340642021778037E-5,307000.0,62.1,24.2,62.1,24.2,307000.0,657912.0
308000.0,79.064516231,1.3448427748238208E-5,308000.0,62.4,24.8,62.4,24.8,308000.0,657912.0
309000.0,79.298763969,1.3488297253168002E-5,309000.0,61.4,22.799999999999997,61.4,22.799999999999997,309000.0,657912.0
310000.0,79.535058828,1.3528515182810444E-5,310000.0,63.0,26.0,63.0,26.0,310000.0,657912.0
311000.0,79.77364303,1.3569122763908238E-5,311000.0,63.3,26.6,63.3,26.6,311000.0,657912.0
312000.0,80.018739418,1.3610838734073297E-5,312000.0,64.0,28.000000000000004,64.0,28.000000000000004,312000.0,657912.0
313000.0,80.250161939,1.3650227380557792E-5,313000.0,62.0,24.0,62.0,24.0,313000.0,657912.0
314000.0,80.483065356,1.3689868078954834E-5,314000.0,60.6,21.199999999999996,60.6,21.199999999999996,314000.0,657912.0
315000.0,80.71574338,1.3729470414943764E-5,315000.0,61.8,23.599999999999998,61.8,23.599999999999998,315000.0,657912.0
316000.0,80.956060446,1.377037293348847E-5,316000.0,58.5,16.999999999999993,58.5,16.999999999999993,316000.0,657912.0
317000.0,81.201122468,1.3812083054481118E-5,317000.0,61.8,23.599999999999998,61.8,23.599999999999998,317000.0,657912.0
318000.0,81.553763553,1.3872103379957452E-5,318000.0,62.5,25.0,62.5,25.0,318000.0,657912.0
319000.0,81.906805131,1.3932191870265491E-5,319000.0,61.9,23.799999999999997,61.9,23.799999999999997,319000.0,657912.0
320000.0,82.189190039,1.3980254432481589E-5,320000.0,63.6,27.200000000000003,63.6,27.200000000000003,320000.0,657912.0
321000.0,82.442283603,1.4023331540434694E-5,321000.0,60.9,21.799999999999997,60.9,21.799999999999997,321000.0,657912.0
322000.0,82.715320215,1.4069803001124523E-5,322000.0,62.6,25.2,62.6,25.2,322000.0,657912.0
323000.0,82.974535729,1.4113922079078231E-5,323000.0,61.5,23.0,61.5,23.0,323000.0,657912.0
324000.0,83.275064706,1.416507280365875E-5,324000.0,62.5,25.0,62.5,25.0,324000.0,657912.0
325000.0,83.513499485,1.4205654952617535E-5,325000.0,62.6,25.2,62.6,25.2,325000.0,657912.0
326000.0,83.747357869,1.4245458188599099E-5,326000.0,63.7,27.400000000000002,63.7,27.400000000000002,326000.0,657912.0
327000.0,84.039907813,1.4295250863371988E-5,327000.0,65.10000000000001,30.200000000000003,65.10000000000001,30.200000000000003,327000.0,657912.0
328000.0,84.351010512,1.4348201259808483E-5,328000.0,60.9,21.799999999999997,60.9,21.799999999999997,328000.0,657912.0
329000.0,84.580666511,1.4387289240176887E-5,329000.0,62.9,25.8,62.9,25.8,329000.0,657912.0
330000.0,84.833384563,1.4430302435122069E-5,330000.0,65.5,31.000000000000007,65.5,31.000000000000007,330000.0,657912.0
331000.0,85.065491767,1.4469807616231303E-5,331000.0,62.8,25.6,62.8,25.6,331000.0,657912.0
332000.0,85.33922649,1.451639789702242E-5,332000.0,63.4,26.8,63.4,26.8,332000.0,657912.0
333000.0,85.609363337,1.4562375811025522E-5,333000.0,63.4,26.8,63.4,26.8,333000.0,657912.0
334000.0,85.918617651,1.461501160807464E-5,334000.0,61.3,22.599999999999998,61.3,22.599999999999998,334000.0,657912.0
335000.0,86.2081738,1.4664294732038072E-5,335000.0,62.6,25.2,62.6,25.2,335000.0,657912.0
336000.0,86.594380023,1.473002792136695E-5,336000.0,60.199999999999996,20.399999999999995,60.199999999999996,20.399999999999995,336000.0,657912.0
337000.0,86.977415343,1.4795221415696551E-5,337000.0,62.9,25.8,62.9,25.8,337000.0,657912.0
338000.0,87.239277658,1.4839790985281124E-5,338000.0,62.3,24.6,62.3,24.6,338000.0,657912.0
339000.0,87.470371192,1.487912363741993E-5,339000.0,60.6,21.199999999999996,60.6,21.199999999999996,339000.0,657912.0
340000.0,87.703691596,1.4918835307965494E-5,340000.0,62.3,24.6,62.3,24.6,340000.0,657912.0
341000.0,87.937971257,1.4958710246263468E-5,341000.0,62.3,24.6,62.3,24.6,341000.0,657912.0
342000.0,88.212286877,1.5005399397062906E-5,342000.0,59.8,19.599999999999994,59.8,19.599999999999994,342000.0,657912.0
343000.0,88.532451298,1.5059892119470342E-5,343000.0,63.3,26.6,63.3,26.6,343000.0,657912.0
344000.0,88.850825384,1.5114080122734202E-5,344000.0,62.2,24.4,62.2,24.4,344000.0,657912.0
345000.0,89.179638355,1.517004484828585E-5,345000.0,58.5,16.999999999999993,58.5,16.999999999999993,345000.0,657912.0
346000.0,89.41398271,1.5209930797651738E-5,346000.0,61.3,22.599999999999998,61.3,22.599999999999998,346000.0,657912.0
347000.0,89.647396283,1.5249658325775849E-5,347000.0,63.5,27.0,63.5,27.0,347000.0,657912.0
348000.0,89.914862752,1.5295181735288346E-5,348000.0,63.1,26.200000000000003,63.1,26.200000000000003,348000.0,657912.0
349000.0,90.239398079,1.535041839597157E-5,349000.0,59.9,19.799999999999997,59.9,19.799999999999997,349000.0,657912.0
